sig_id,pert_iname,canonical_smiles
DOS051_MCF7_24H:BRD-K88363359-001-01-7:4.99,BRD-K88363359,COc1ccccc1-c1ccc2[C@@H]3[C@H](Cn2c1=O)[C@@H](CO)[C@@H](N3S(C)(=O)=O)C(=O)NCC1CC1
DOS051_MCF7_24H:BRD-K88709513-001-01-4:5.04,BRD-K88709513,OC[C@@H]1[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]([C@H]1C(=O)NCc1cccc(F)c1)N2CC1CC1
DOS051_MCF7_24H:BRD-K88903268-001-01-0:4.99,BRD-K88903268,OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@@H]2N(CC2CC2)[C@@H]1C(=O)NCc1ccncn1
DOS051_MCF7_24H:BRD-K89226093-001-01-6:5.03,BRD-K89226093,C[C@H](NC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2CCC(F)(F)F)c1ccccc1
DOS051_MCF7_24H:BRD-K89399567-001-01-8:5.01,BRD-K89399567,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)Nc1ccc(cc1)-c1ccccc1)N2Cc1ccncc1
DOS051_MCF7_24H:BRD-K90073570-001-01-1:4.96,BRD-K90073570,OC[C@H]1[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]2N(CCC(F)(F)F)[C@@H]1C(=O)N1CCOCC1
DOS051_MCF7_24H:BRD-K90381642-001-01-2:4.98,BRD-K90381642,CS(=O)(=O)N1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@H]12)C(O)=O
DOS051_MCF7_24H:BRD-K90640851-001-01-7:5.03,BRD-K90640851,OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N(Cc2ccccc2Cl)[C@H]1C(=O)N1CCCCC1
DOS051_MCF7_24H:BRD-K91627479-001-01-5:5.03,BRD-K91627479,CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@@H]2N1C
DOS051_MCF7_24H:BRD-K91892860-001-01-2:4.98,BRD-K91892860,CN(C)C(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2S(=O)(=O)c1cccc(C)c1
DOS051_MCF7_24H:BRD-K92210276-001-01-4:5.05,BRD-K92210276,CCN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]12)C(=O)NCc1cccc(OC)c1
DOS051_MCF7_24H:BRD-K92313046-001-01-5:4.99,BRD-K92313046,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]([C@H]1C(=O)N1CCCCC1)N2CCC(F)(F)F
DOS051_MCF7_24H:BRD-K92347680-001-01-4:5.01,BRD-K92347680,CCCNC(=O)N1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@@H]12)C(=O)N1CCCCC1
DOS051_MCF7_24H:BRD-K92439564-001-01-0:5,BRD-K92439564,Cn1cnc(CCNC(=O)[C@@H]2[C@@H](CO)[C@@H]3Cn4c(cccc4=O)[C@@H]3N2C(=O)Nc2ccccc2)c1
DOS051_MCF7_24H:BRD-K93116089-001-01-9:4.96,BRD-K93116089,OC[C@@H]1[C@H]2Cn3c(ccc(-c4cccc(F)c4)c3=O)[C@@H]([C@H]1C(=O)NC1CCC1)N2Cc1cocn1
DOS051_MCF7_24H:BRD-K93123387-001-01-4:5.04,BRD-K93123387,C[C@H](NC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]1N2)c1ccccc1
DOS051_MCF7_24H:BRD-K93200353-001-01-0:5.01,BRD-K93200353,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)N1CCOCC1)N2S(=O)(=O)c1ccccc1F
DOS051_MCF7_24H:BRD-K93679872-001-01-7:5.01,BRD-K93679872,CC(=O)N1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@@H]12)C(=O)NCc1ccccc1Cl
DOS051_MCF7_24H:BRD-K93906979-001-01-6:5.01,BRD-K93906979,CN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]12)C(=O)N1CCc2ccccc2C1
DOS051_MCF7_24H:BRD-K94715393-001-01-8:5,BRD-K94715393,CN1[C@@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCC(Cc2ccccc2)CC1
DOS051_MCF7_24H:BRD-K94823396-001-01-7:5.05,BRD-K94823396,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]([C@H]1C(O)=O)N2C(=O)C1CC1
DOS051_MCF7_24H:BRD-K95047072-001-01-3:5.03,BRD-K95047072,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N(CCc2ccccc2)[C@@H]1C(=O)NC1CCC1
DOS051_MCF7_24H:BRD-K95138368-001-01-3:4.99,BRD-K95138368,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]1N2C(=O)c1ccncc1
DOS051_MCF7_24H:BRD-K95622068-001-01-9:5.13,BRD-K95622068,CCCN1[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NCCc1cn(C)cn1
DOS051_MCF7_24H:BRD-K96150242-001-01-9:5.05,BRD-K96150242,CCCNC(=O)N1[C@@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NCC
DOS051_MCF7_24H:BRD-K96352830-001-01-9:5.09,BRD-K96352830,CCCNC(=O)N1[C@@H]2Cn3c(cccc3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCC(Cc2ccccc2)CC1
DOS051_MCF7_24H:BRD-K97103850-001-01-0:5.02,BRD-K97103850,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N(Cc2cccc(F)c2)[C@@H]1C(=O)NCC(F)(F)F
DOS051_MCF7_24H:BRD-K97173328-001-01-7:4.98,BRD-K97173328,OC[C@H]1[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]2N(CC2CC2)[C@@H]1C(=O)N1CCCCC1
DOS051_MCF7_24H:BRD-K97955841-001-01-5:5.05,BRD-K97955841,CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@H]1N2C(=O)c1ccncc1
DOS051_MCF7_24H:BRD-K98641517-001-01-3:5,BRD-K98641517,CCCN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]12)C(=O)NCc1ccncn1
DOS051_MCF7_24H:BRD-K98990727-001-01-0:4.98,BRD-K98990727,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@H]2N1C
DOS051_MCF7_24H:BRD-M00964333-001-01-6:5.07,BRD-M00964333,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N[C@@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N[C@@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M02207845-001-01-9:5.03,BRD-M02207845,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N(C)C)[C@@H]2N3C(=O)c2ccc(F)cc2)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N(C)C)[C@@H]2N3C(=O)c2ccc(F)cc2)c1=O
DOS051_MCF7_24H:BRD-M03805540-001-01-7:4.98,BRD-M03805540,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)Nc4ccccc4)N(CC4CCCC4)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)Nc4ccccc4)N(CC4CCCC4)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M04224464-001-01-2:5.03,BRD-M04224464,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(ccc3[C@@H]2N1C(=O)CC1CC1)\C=C\C.CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(ccc3[C@@H]2N1C(=O)CC1CC1)\C=C/C
DOS051_MCF7_24H:BRD-M10589662-001-01-0:5.05,BRD-M10589662,COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(\C=C\C)ccc3[C@@H]1N2CC1CCOCC1.COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(ccc3[C@@H]1N2CC1CCOCC1)\C=C/C
DOS051_MCF7_24H:BRD-M11500571-001-01-6:4.99,BRD-M11500571,CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(ccc3[C@H]2N1C(=O)CC1CC1)\C=C\C.CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(ccc3[C@H]2N1C(=O)CC1CC1)\C=C/C
DOS051_MCF7_24H:BRD-M12187987-001-01-9:5.06,BRD-M12187987,C\C=C\c1ccc2[C@H]3N[C@@H](Cn2c1=O)[C@H](CO)[C@H]3C(=O)NCc1ccc2OCOc2c1.C\C=C/c1ccc2[C@H]3N[C@@H](Cn2c1=O)[C@H](CO)[C@H]3C(=O)NCc1ccc2OCOc2c1
DOS051_MCF7_24H:BRD-M19115046-001-01-2:4.96,BRD-M19115046,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCc4ccncn4)N(C(=O)NC4CCCC4)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCc4ccncn4)N(C(=O)NC4CCCC4)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M22248829-001-01-9:5,BRD-M22248829,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\C)c3=O)[C@H]2N1Cc1cocn1.CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C/C)c3=O)[C@H]2N1Cc1cocn1
DOS051_MCF7_24H:BRD-M22555785-001-01-9:4.97,BRD-M22555785,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(O)=O)[C@H]2N3S(=O)(=O)c2ccccc2F)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(O)=O)[C@H]2N3S(=O)(=O)c2ccccc2F)c1=O
DOS051_MCF7_24H:BRD-M23876883-001-01-9:5.03,BRD-M23876883,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCc4ccccc4Cl)N(S(C)(=O)=O)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCc4ccccc4Cl)N(S(C)(=O)=O)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M30664582-001-01-4:5.04,BRD-M30664582,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)Nc4ccccc4)N(CC4CCCC4)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)Nc4ccccc4)N(CC4CCCC4)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M30758753-001-01-7:5.01,BRD-M30758753,CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\C)c3=O)[C@@H]1N2Cc1cccc(Cl)c1.CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C/C)c3=O)[C@@H]1N2Cc1cccc(Cl)c1
DOS051_MCF7_24H:BRD-M31016039-001-01-5:5.01,BRD-M31016039,C\C=C\c1ccc2[C@@H]3[C@H](Cn2c1=O)[C@@H](CO)[C@@H](N3Cc1cc(F)ccc1F)C(=O)Nc1nccs1.C\C=C/c1ccc2[C@@H]3[C@H](Cn2c1=O)[C@@H](CO)[C@@H](N3Cc1cc(F)ccc1F)C(=O)Nc1nccs1
DOS051_MCF7_24H:BRD-M32778103-001-01-0:4.99,BRD-M32778103,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M33077182-001-01-0:5.03,BRD-M33077182,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N4CCCCC4)[C@@H]2N3Cc2ccccn2)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N4CCCCC4)[C@@H]2N3Cc2ccccn2)c1=O
DOS051_MCF7_24H:BRD-M36167927-001-01-6:5.01,BRD-M36167927,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M39727370-001-01-6:5.04,BRD-M39727370,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCc4ccncn4)N(C(=O)NC4CCCC4)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCc4ccncn4)N(C(=O)NC4CCCC4)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M40384033-001-01-2:5.05,BRD-M40384033,C\C=C\c1ccc2[C@H]3[C@@H](Cn2c1=O)[C@H](CO)[C@H](N3Cc1cc(F)ccc1F)C(=O)Nc1nccs1.C\C=C/c1ccc2[C@H]3[C@@H](Cn2c1=O)[C@H](CO)[C@H](N3Cc1cc(F)ccc1F)C(=O)Nc1nccs1
DOS051_MCF7_24H:BRD-M44900776-001-01-2:5.01,BRD-M44900776,C\C=C\c1ccc2[C@@H]3N[C@H](Cn2c1=O)[C@@H](CO)[C@@H]3C(=O)NCc1ccc2OCOc2c1.C\C=C/c1ccc2[C@@H]3N[C@H](Cn2c1=O)[C@@H](CO)[C@@H]3C(=O)NCc1ccc2OCOc2c1
DOS051_MCF7_24H:BRD-M45544666-001-01-0:5.02,BRD-M45544666,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O
DOS051_MCF7_24H:BRD-M45755366-001-01-5:5.01,BRD-M45755366,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C\C)c3=O)[C@H]1N2Cc1cccc(Cl)c1.CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C/C)c3=O)[C@H]1N2Cc1cccc(Cl)c1
DOS051_MCF7_24H:BRD-M49151292-001-01-2:5.01,BRD-M49151292,CCC(=O)N1[C@@H]2Cn3c(=O)c(\C=C\C)ccc3[C@H]1[C@@H](C(=O)Nc1ccc(cc1)-c1ccccc1)[C@@H]2CO.CCC(=O)N1[C@@H]2Cn3c(=O)c(\C=C/C)ccc3[C@H]1[C@@H](C(=O)Nc1ccc(cc1)-c1ccccc1)[C@@H]2CO
DOS051_MCF7_24H:BRD-M52804417-001-01-0:5.05,BRD-M52804417,COCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C\C)c3=O)[C@H]1N2Cc1nccs1.COCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C/C)c3=O)[C@H]1N2Cc1nccs1
DOS051_MCF7_24H:BRD-M54407015-001-01-6:5.02,BRD-M54407015,C\C=C\c1ccc2[C@H]3N[C@@H](C(=O)NC4CCC4)[C@H](CO)[C@H]3Cn2c1=O.OC[C@@H]1[C@H]2Cn3c(=O)c(ccc3[C@H]2N[C@H]1C(=O)NC1CCC1)\C=C/C
DOS051_MCF7_24H:BRD-M55020616-001-01-9:5,BRD-M55020616,COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(\C=C\C)ccc3[C@@H]2N1CCc1ccccc1.COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(ccc3[C@@H]2N1CCc1ccccc1)\C=C/C
DOS051_MCF7_24H:BRD-M58317392-001-01-6:5.02,BRD-M58317392,CCC(=O)N1[C@H]2Cn3c(=O)c(\C=C\C)ccc3[C@@H]1[C@H](C(=O)Nc1ccc(cc1)-c1ccccc1)[C@H]2CO.CCC(=O)N1[C@H]2Cn3c(=O)c(\C=C/C)ccc3[C@@H]1[C@H](C(=O)Nc1ccc(cc1)-c1ccccc1)[C@H]2CO
DOS051_MCF7_24H:BRD-M59406954-001-01-6:4.99,BRD-M59406954,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NC4CCC4)[C@H]2N3S(=O)(=O)c2ncn(C)c2)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NC4CCC4)[C@H]2N3S(=O)(=O)c2ncn(C)c2)c1=O
DOS051_MCF7_24H:BRD-M66254575-001-01-0:4.99,BRD-M66254575,COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(\C=C\C)ccc3[C@H]2N1CCc1ccccc1.COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(=O)c(ccc3[C@H]2N1CCc1ccccc1)\C=C/C
DOS051_MCF7_24H:BRD-M66672790-001-01-2:5.01,BRD-M66672790,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCC4CCCCC4)[C@H]2N3C(C)=O)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCC4CCCCC4)[C@H]2N3C(C)=O)c1=O
DOS051_MCF7_24H:BRD-M72906282-001-01-1:5.01,BRD-M72906282,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NC4CCC4)[C@@H]2N3S(=O)(=O)c2ncn(C)c2)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NC4CCC4)[C@@H]2N3S(=O)(=O)c2ncn(C)c2)c1=O
DOS051_MCF7_24H:BRD-M77258496-001-01-4:5.01,BRD-M77258496,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCCCC4)[C@H]2N3Cc2ccccn2)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCCCC4)[C@H]2N3Cc2ccccn2)c1=O
DOS051_MCF7_24H:BRD-M77861050-001-01-3:5.01,BRD-M77861050,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCC4CCCCC4)[C@@H]2N3C(C)=O)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCC4CCCCC4)[C@@H]2N3C(C)=O)c1=O
DOS051_MCF7_24H:BRD-M79326715-001-01-2:5.23,BRD-M79326715,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCc4ccccc4Cl)N(S(C)(=O)=O)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCc4ccccc4Cl)N(S(C)(=O)=O)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M82627054-001-01-7:5,BRD-M82627054,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCCc4ccncc4)[C@H]2N3CCC(F)(F)F)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)NCCc4ccncc4)[C@H]2N3CCC(F)(F)F)c1=O
DOS051_MCF7_24H:BRD-M88256629-001-01-5:5.01,BRD-M88256629,CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C\C)c3=O)[C@@H]2N1Cc1cocn1.CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(\C=C/C)c3=O)[C@@H]2N1Cc1cocn1
DOS051_MCF7_24H:BRD-M91803535-001-01-2:5,BRD-M91803535,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCCc4ccncc4)[C@@H]2N3CCC(F)(F)F)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)NCCc4ccncc4)[C@@H]2N3CCC(F)(F)F)c1=O
DOS051_MCF7_24H:BRD-M94242351-001-01-1:5.02,BRD-M94242351,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M94512770-001-01-0:5.04,BRD-M94512770,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@@H]23)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@@H]23)c1=O
DOS051_MCF7_24H:BRD-M95429326-001-01-5:5,BRD-M95429326,C\C=C\c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N(C)C)[C@H]2N3C(=O)c2ccc(F)cc2)c1=O.C\C=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N(C)C)[C@H]2N3C(=O)c2ccc(F)cc2)c1=O
DOS051_MCF7_24H:BRD-M97057852-001-01-4:4.98,BRD-M97057852,COCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\C)c3=O)[C@@H]1N2Cc1nccs1.COCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C/C)c3=O)[C@@H]1N2Cc1nccs1
DOS051_MCF7_24H:BRD-M97925630-001-01-1:4.98,BRD-M97925630,COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(\C=C\C)ccc3[C@H]1N2CC1CCOCC1.COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(ccc3[C@H]1N2CC1CCOCC1)\C=C/C
DOS051_MCF7_24H:BRD-M98484762-001-01-8:4.98,BRD-M98484762,C\C=C\c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(O)=O)[C@@H]2N3S(=O)(=O)c2ccccc2F)c1=O.C\C=C/c1ccc2n(C[C@H]3[C@H](CO)[C@@H](C(O)=O)[C@@H]2N3S(=O)(=O)c2ccccc2F)c1=O
DOS052_MCF7_24H:BRD-A19500257:10,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
DOS052_MCF7_24H:BRD-A75409952:10,wortmannin,COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)C4CCC5=O)OC(=O)C)[C@]1(C)c23
DOS052_MCF7_24H:BRD-K00172657-001-01-6:5.04,BRD-K00172657,CNC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4cc(F)cc(F)c4)cc3C(=O)N2C)O1
DOS052_MCF7_24H:BRD-K00596708-001-02-3:5.01,BRD-K00596708,CN1[C@H]2CC[C@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)O[C@@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
DOS052_MCF7_24H:BRD-K01221769-001-02-3:5,BRD-K01221769,CN1[C@H]2CC[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
DOS052_MCF7_24H:BRD-K01547285-001-01-8:4.8,BRD-K01547285,CN(C)CCCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NS(C)(=O)=O)cc3C(=O)N2C)O1
DOS052_MCF7_24H:BRD-K01800462-001-02-4:5,BRD-K01800462,COCC(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)Nc4ccc(F)cc4)CC[C@@H]3N(C)C(=O)c2c1
DOS052_MCF7_24H:BRD-K01922500-001-01-2:4.93,BRD-K01922500,CN1[C@@H]2CC[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
DOS052_MCF7_24H:BRD-K03413212-001-01-9:5.07,BRD-K03413212,COCC(=O)Nc1ccc2OC[C@H]3O[C@H](CC(=O)N4CCc5ccccc5C4)CC[C@@H]3N(C)C(=O)c2c1
DOS052_MCF7_24H:BRD-K04577097-001-01-0:4.97,BRD-K04577097,CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O
DOS052_MCF7_24H:BRD-K05984448-001-01-3:5.04,BRD-K05984448,CN1[C@H]2CC[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
DOS052_MCF7_24H:BRD-K06039860-001-02-2:5.04,BRD-K06039860,CN1[C@@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)c3cccc(F)c3)cc2C1=O
DOS052_MCF7_24H:BRD-K06188347-001-01-2:4.95,BRD-K06188347,CN1[C@@H]2CC[C@H](CC(=O)NC3CCCC3)O[C@@H]2COc2ccc(NC(=O)c3cc(C)on3)cc2C1=O
DOS052_MCF7_24H:BRD-K07105437-001-01-6:5,BRD-K07105437,CN1[C@H]2CC[C@@H](CC(=O)NCCCN3CCOCC3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O
DOS052_MCF7_24H:BRD-K07594626-001-01-2:4.96,BRD-K07594626,COc1cccc(NC(=O)C[C@@H]2CC[C@H]3[C@H](COc4ccc(NC(=O)C5CCOCC5)cc4C(=O)N3C)O2)c1
DOS052_MCF7_24H:BRD-K07660364-001-01-7:4.91,BRD-K07660364,CN1[C@H]2CC[C@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)O[C@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
DOS052_MCF7_24H:BRD-K07686903-001-01-0:5.02,BRD-K07686903,CN1[C@H]2CC[C@@H](CC(=O)Nc3cn(C)nc3C)O[C@H]2COc2ccc(NC(=O)c3cccc(F)c3)cc2C1=O
DOS052_MCF7_24H:BRD-K09124072-001-02-3:5,BRD-K09124072,CN1[C@H]2CC[C@H](CC(=O)NCCN3CCCC3)O[C@@H]2COc2ccc(NC(=O)c3cccc(c3)C#N)cc2C1=O
